"Table 2: Healthy Life Expectancy (HLE1) estimates by council area in Scotland, 2017-2019",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Council Area,Area Code,Sex,Age group,"Life Expectancy (LE, years)",LE Lower CI (years),LE Upper CI (years),Healthy Life Expectancy (HLE) (years),HLE Lower CI (years),HLE Upper CI (years),Proportion of Life Spent in Good Health (%),,,,,,,,,,,,,,,,
Highland,S12000017,Male,40 to 44,40.05,39.69,40.42,28.03,26.45,29.60,69.97,,,,,,,,,,,,,,,,
Highland,S12000017,Male,45 to 49,35.52,35.18,35.86,24.03,22.59,25.47,67.64,,,,,,,,,,,,,,,,
Highland,S12000017,Male,5 to 9,73.09,72.62,73.56,59.24,57.25,61.24,81.06,,,,,,,,,,,,,,,,
Highland,S12000017,Male,50 to 54,31.07,30.74,31.39,20.18,18.88,21.49,64.98,,,,,,,,,,,,,,,,
Highland,S12000017,Male,55 to 59,26.72,26.41,27.03,16.65,15.41,17.89,62.31,,,,,,,,,,,,,,,,
Highland,S12000017,Male,60 to 64,22.56,22.26,22.85,13.34,12.16,14.52,59.15,,,,,,,,,,,,,,,,
Highland,S12000017,Male,65 to 69,18.66,18.38,18.94,10.47,9.34,11.60,56.10,,,,,,,,,,,,,,,,
Highland,S12000017,Male,70 to 74,14.97,14.70,15.24,7.86,6.73,9.00,52.52,,,,,,,,,,,,,,,,
Highland,S12000017,Male,75 to 79,11.57,11.30,11.83,5.63,4.45,6.81,48.67,,,,,,,,,,,,,,,,
Highland,S12000017,Male,80 to 84,8.52,8.25,8.78,3.78,2.68,4.89,44.43,,,,,,,,,,,,,,,,
Highland,S12000017,Male,85 to 89,6.05,5.76,6.33,2.49,1.57,3.40,41.16,,,,,,,,,,,,,,,,
Highland,S12000017,Male,90+,4.48,4.06,4.90,1.94,1.00,2.88,43.35,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,<1,79.01,78.23,79.78,59.65,57.62,61.69,75.50,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,1 to 4,78.41,77.72,79.10,58.96,56.92,61.01,75.19,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,10 to 14,69.48,68.79,70.16,50.10,48.06,52.13,72.10,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,15 to 19,64.48,63.79,65.16,45.42,43.44,47.41,70.45,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,20 to 24,59.48,58.79,60.16,40.99,39.08,42.89,68.91,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,25 to 29,54.60,53.94,55.27,36.79,34.97,38.61,67.38,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,30 to 34,49.83,49.18,50.47,32.81,31.05,34.56,65.84,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,35 to 39,45.12,44.50,45.73,28.93,27.26,30.61,64.13,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,40 to 44,40.43,39.84,41.02,25.35,23.75,26.94,62.70,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,45 to 49,35.98,35.44,36.53,22.03,20.51,23.56,61.23,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,5 to 9,74.41,73.72,75.10,54.96,52.92,57.01,73.86,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,50 to 54,31.49,30.97,32.01,18.86,17.41,20.30,59.88,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,55 to 59,27.06,26.57,27.56,15.87,14.52,17.22,58.63,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,60 to 64,22.80,22.32,23.27,13.05,11.78,14.32,57.25,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,65 to 69,18.85,18.40,19.29,10.57,9.36,11.78,56.09,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,70 to 74,15.13,14.72,15.55,8.48,7.30,9.66,56.02,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,75 to 79,11.84,11.45,12.22,6.65,5.48,7.81,56.15,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,80 to 84,8.74,8.39,9.09,4.76,3.65,5.87,54.50,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,85 to 89,6.24,5.89,6.59,3.16,2.21,4.10,50.55,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,90+,4.40,3.95,4.86,1.98,1.06,2.89,44.96,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,<1,74.87,74.09,75.65,58.35,56.38,60.32,77.94,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,1 to 4,73.94,73.17,74.71,57.41,55.43,59.38,77.64,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,10 to 14,65.00,64.24,65.76,48.54,46.58,50.50,74.68,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,15 to 19,60.10,59.35,60.85,43.81,41.89,45.74,72.90,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,20 to 24,55.19,54.45,55.93,39.21,37.34,41.09,71.05,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,25 to 29,50.38,49.66,51.10,34.80,32.99,36.61,69.08,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,30 to 34,45.76,45.06,46.45,30.67,28.94,32.41,67.04,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,35 to 39,41.15,40.49,41.81,26.73,25.08,28.39,64.96,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,40 to 44,36.58,35.95,37.21,22.95,21.37,24.54,62.76,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,45 to 49,32.34,31.76,32.91,19.56,18.07,21.05,60.50,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,5 to 9,70.00,69.24,70.76,53.46,51.48,55.43,76.36,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,50 to 54,28.11,27.58,28.64,16.32,14.93,17.71,58.06,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,55 to 59,24.03,23.53,24.54,13.34,12.00,14.68,55.49,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,60 to 64,20.02,19.54,20.50,10.60,9.32,11.88,52.93,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,65 to 69,16.29,15.84,16.74,8.23,6.98,9.49,50.55,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,70 to 74,13.04,12.62,13.46,6.24,4.95,7.53,47.82,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,75 to 79,9.93,9.53,10.33,4.46,3.12,5.81,44.95,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,80 to 84,7.27,6.88,7.66,3.06,1.75,4.37,42.06,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,85 to 89,5.31,4.89,5.73,2.11,1.01,3.21,39.74,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,90+,3.83,3.21,4.44,1.34,0.31,2.36,34.91,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,<1,81.50,80.88,82.13,63.97,61.64,66.29,78.49,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,1 to 4,80.60,79.99,81.21,63.09,60.77,65.42,78.28,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,10 to 14,71.60,70.99,72.21,54.61,52.37,56.86,76.28,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,15 to 19,66.60,65.99,67.21,49.99,47.81,52.18,75.06,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,20 to 24,61.69,61.09,62.29,45.52,43.41,47.63,73.78,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,25 to 29,56.73,56.14,57.33,41.09,39.06,43.12,72.43,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,30 to 34,51.79,51.21,52.38,36.77,34.78,38.76,70.99,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,35 to 39,47.01,46.44,47.58,32.67,30.73,34.60,69.49,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,40 to 44,42.24,41.68,42.80,28.68,26.79,30.56,67.89,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,45 to 49,37.59,37.06,38.13,24.89,23.06,26.71,66.20,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,5 to 9,76.60,75.99,77.21,59.30,57.00,61.60,77.42,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,50 to 54,32.84,32.32,33.36,21.15,19.41,22.88,64.39,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,55 to 59,28.43,27.93,28.92,17.76,16.10,19.43,62.49,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,60 to 64,24.16,23.69,24.63,14.62,12.98,16.25,60.49,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,65 to 69,19.83,19.38,20.28,11.56,9.97,13.15,58.29,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,70 to 74,15.97,15.55,16.40,8.93,7.35,10.51,55.91,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,75 to 79,12.26,11.86,12.67,6.54,4.92,8.16,53.31,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,80 to 84,8.95,8.56,9.34,4.51,3.13,5.89,50.35,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,85 to 89,6.33,5.93,6.72,2.99,1.83,4.15,47.26,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,90+,4.23,3.73,4.73,1.84,0.79,2.90,43.65,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,<1,77.71,76.98,78.43,63.36,61.13,65.59,81.54,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,1 to 4,76.85,76.13,77.56,62.54,60.31,64.78,81.39,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,10 to 14,67.89,67.18,68.59,54.29,52.15,56.43,79.97,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,15 to 19,62.89,62.18,63.59,49.79,47.73,51.86,79.18,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,20 to 24,58.01,57.31,58.71,45.47,43.49,47.45,78.38,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,25 to 29,53.35,52.69,54.01,41.39,39.52,43.27,77.59,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,30 to 34,48.55,47.90,49.19,37.29,35.50,39.07,76.81,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,35 to 39,43.80,43.17,44.43,33.30,31.60,35.00,76.03,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,40 to 44,39.28,38.68,39.88,29.56,27.91,31.22,75.26,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,45 to 49,34.97,34.41,35.53,26.06,24.49,27.63,74.52,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,5 to 9,72.85,72.13,73.56,58.83,56.63,61.03,80.75,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,50 to 54,30.33,29.79,30.87,22.38,20.88,23.88,73.79,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,55 to 59,25.86,25.33,26.38,18.88,17.46,20.31,73.02,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,60 to 64,21.75,21.25,22.25,15.71,14.36,17.07,72.25,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,65 to 69,17.97,17.50,18.44,12.81,11.48,14.15,71.31,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,70 to 74,14.32,13.87,14.77,10.10,8.78,11.43,70.55,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,75 to 79,10.89,10.45,11.33,7.59,6.22,8.96,69.69,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,80 to 84,8.05,7.62,8.49,5.55,4.07,7.02,68.91,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,85 to 89,5.79,5.32,6.27,3.93,2.67,5.19,67.82,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,90+,4.03,3.36,4.70,2.65,1.44,3.86,65.74,,,,,,,,,,,,,,,,
Moray,S12000020,Female,<1,81.47,80.77,82.16,61.38,58.98,63.78,75.35,,,,,,,,,,,,,,,,
Moray,S12000020,Female,1 to 4,80.74,80.09,81.38,60.78,58.38,63.19,75.28,,,,,,,,,,,,,,,,
Moray,S12000020,Female,10 to 14,71.91,71.29,72.52,53.52,51.29,55.75,74.44,,,,,,,,,,,,,,,,
Moray,S12000020,Female,15 to 19,66.95,66.34,67.56,49.39,47.26,51.51,73.77,,,,,,,,,,,,,,,,
Moray,S12000020,Female,20 to 24,62.08,61.49,62.68,45.33,43.32,47.34,73.02,,,,,,,,,,,,,,,,
Moray,S12000020,Female,25 to 29,57.25,56.68,57.82,41.32,39.43,43.22,72.18,,,,,,,,,,,,,,,,
Moray,S12000020,Female,30 to 34,52.39,51.84,52.95,37.29,35.54,39.03,71.17,,,,,,,,,,,,,,,,
Moray,S12000020,Female,35 to 39,47.51,46.96,48.05,33.24,31.61,34.87,69.97,,,,,,,,,,,,,,,,
Moray,S12000020,Female,40 to 44,42.64,42.11,43.18,29.20,27.63,30.78,68.48,,,,,,,,,,,,,,,,
Moray,S12000020,Female,45 to 49,38.03,37.52,38.53,25.41,23.92,26.91,66.83,,,,,,,,,,,,,,,,
Moray,S12000020,Female,5 to 9,76.86,76.23,77.48,57.62,55.29,59.96,74.97,,,,,,,,,,,,,,,,
Moray,S12000020,Female,50 to 54,33.37,32.88,33.85,21.70,20.27,23.13,65.03,,,,,,,,,,,,,,,,
Moray,S12000020,Female,55 to 59,28.80,28.33,29.27,18.12,16.75,19.48,62.91,,,,,,,,,,,,,,,,
Moray,S12000020,Female,60 to 64,24.42,23.98,24.87,14.82,13.52,16.12,60.68,,,,,,,,,,,,,,,,
Moray,S12000020,Female,65 to 69,20.13,19.71,20.56,11.57,10.32,12.82,57.47,,,,,,,,,,,,,,,,
Moray,S12000020,Female,70 to 74,16.20,15.80,16.60,8.71,7.50,9.93,53.79,,,,,,,,,,,,,,,,
Moray,S12000020,Female,75 to 79,12.44,12.06,12.82,6.19,5.01,7.37,49.77,,,,,,,,,,,,,,,,
Moray,S12000020,Female,80 to 84,9.35,8.99,9.71,4.15,3.02,5.27,44.36,,,,,,,,,,,,,,,,
Moray,S12000020,Female,85 to 89,6.65,6.28,7.01,2.69,1.75,3.63,40.53,,,,,,,,,,,,,,,,
Moray,S12000020,Female,90+,4.59,4.12,5.05,1.61,0.74,2.49,35.19,,,,,,,,,,,,,,,,
Moray,S12000020,Male,<1,79.14,78.43,79.84,61.48,59.53,63.43,77.69,,,,,,,,,,,,,,,,
Moray,S12000020,Male,1 to 4,78.32,77.64,78.99,60.72,58.77,62.68,77.54,,,,,,,,,,,,,,,,
Moray,S12000020,Male,10 to 14,69.36,68.69,70.03,52.66,50.78,54.53,75.92,,,,,,,,,,,,,,,,
Moray,S12000020,Male,15 to 19,64.36,63.69,65.03,48.10,46.26,49.93,74.74,,,,,,,,,,,,,,,,
Moray,S12000020,Male,20 to 24,59.51,58.85,60.17,43.68,41.89,45.47,73.41,,,,,,,,,,,,,,,,
Moray,S12000020,Male,25 to 29,54.77,54.13,55.40,39.41,37.67,41.14,71.96,,,,,,,,,,,,,,,,
Moray,S12000020,Male,30 to 34,50.15,49.54,50.75,35.17,33.48,36.85,70.13,,,,,,,,,,,,,,,,
Moray,S12000020,Male,35 to 39,45.46,44.89,46.04,30.87,29.23,32.52,67.91,,,,,,,,,,,,,,,,
Moray,S12000020,Male,40 to 44,40.80,40.25,41.36,26.60,25.05,28.15,65.19,,,,,,,,,,,,,,,,
Moray,S12000020,Male,45 to 49,36.08,35.55,36.62,22.22,20.70,23.74,61.59,,,,,,,,,,,,,,,,
Moray,S12000020,Male,5 to 9,74.32,73.64,74.99,57.17,55.25,59.09,76.93,,,,,,,,,,,,,,,,
Moray,S12000020,Male,50 to 54,31.36,30.84,31.88,18.03,16.56,19.51,57.50,,,,,,,,,,,,,,,,
Moray,S12000020,Male,55 to 59,26.90,26.39,27.40,14.34,12.92,15.77,53.34,,,,,,,,,,,,,,,,
Moray,S12000020,Male,60 to 64,22.55,22.06,23.04,10.94,9.56,12.32,48.51,,,,,,,,,,,,,,,,
Moray,S12000020,Male,65 to 69,18.47,18.00,18.94,8.28,7.00,9.57,44.84,,,,,,,,,,,,,,,,
Moray,S12000020,Male,70 to 74,14.87,14.42,15.32,5.85,4.57,7.14,39.36,,,,,,,,,,,,,,,,
Moray,S12000020,Male,75 to 79,11.59,11.15,12.03,3.74,2.40,5.08,32.26,,,,,,,,,,,,,,,,
Moray,S12000020,Male,80 to 84,8.94,8.50,9.39,2.16,0.91,3.41,24.14,,,,,,,,,,,,,,,,
Moray,S12000020,Male,85 to 89,6.52,6.02,7.01,1.46,0.42,2.50,22.41,,,,,,,,,,,,,,,,
Moray,S12000020,Male,90+,4.70,4.02,5.39,1.08,0.03,2.14,23.04,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,<1,83.39,82.36,84.42,69.58,66.76,72.40,83.44,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,1 to 4,82.39,81.36,83.42,68.66,65.84,71.47,83.33,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,10 to 14,73.39,72.36,74.42,60.22,57.49,62.96,82.06,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,15 to 19,68.39,67.36,69.42,55.51,52.83,58.20,81.17,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,20 to 24,63.56,62.58,64.54,50.90,48.24,53.55,80.07,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,25 to 29,58.56,57.58,59.54,46.15,43.72,48.57,78.80,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,30 to 34,53.73,52.80,54.65,41.59,39.41,43.78,77.42,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,35 to 39,48.73,47.80,49.65,36.96,35.01,38.92,75.86,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,40 to 44,43.93,43.04,44.82,32.57,30.73,34.42,74.15,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,45 to 49,38.93,38.04,39.82,28.16,26.45,29.87,72.34,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,5 to 9,78.39,77.36,79.42,64.94,62.16,67.72,82.84,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,50 to 54,34.19,33.33,35.05,24.09,22.46,25.73,70.47,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,55 to 59,29.75,28.94,30.55,20.33,18.79,21.88,68.35,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,60 to 64,25.41,24.66,26.17,16.83,15.36,18.31,66.25,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,65 to 69,21.10,20.40,21.81,13.54,12.14,14.95,64.16,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,70 to 74,16.96,16.30,17.61,10.49,9.14,11.84,61.86,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,75 to 79,12.87,12.26,13.48,7.69,6.38,9.01,59.77,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,80 to 84,9.50,8.93,10.06,5.35,4.07,6.63,56.35,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,85 to 89,6.45,5.92,6.99,3.34,2.29,4.39,51.73,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,90+,4.12,3.50,4.75,1.87,0.95,2.80,45.43,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,<1,77.84,76.45,79.22,66.99,64.07,69.92,86.07,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,1 to 4,76.84,75.45,78.22,65.99,63.07,68.92,85.89,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,10 to 14,68.03,66.70,69.37,57.20,54.27,60.12,84.07,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,15 to 19,63.03,61.70,64.37,52.33,49.43,55.23,83.02,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,20 to 24,58.36,57.09,59.62,47.85,44.99,50.71,82.00,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,25 to 29,53.51,52.28,54.74,43.32,40.74,45.90,80.96,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,30 to 34,48.65,47.45,49.85,38.89,36.61,41.17,79.93,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,35 to 39,44.01,42.87,45.15,34.73,32.63,36.84,78.92,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,40 to 44,39.64,38.60,40.68,30.89,29.04,32.75,77.94,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,45 to 49,35.05,34.06,36.03,26.97,25.25,28.69,76.96,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,5 to 9,73.03,71.70,74.37,62.16,59.23,65.09,85.11,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,50 to 54,30.43,29.48,31.39,23.13,21.53,24.73,76.00,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,55 to 59,26.43,25.53,27.32,19.82,18.26,21.37,74.98,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,60 to 64,22.18,21.32,23.04,16.42,14.96,17.88,74.04,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,65 to 69,17.88,17.04,18.71,13.05,11.66,14.44,72.98,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,70 to 74,14.47,13.66,15.29,10.42,8.99,11.84,71.97,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,75 to 79,11.44,10.61,12.26,8.14,6.60,9.67,71.15,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,80 to 84,8.72,7.85,9.60,6.09,4.39,7.78,69.75,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,85 to 89,6.61,5.56,7.66,4.51,2.98,6.04,68.19,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,90+,6.12,4.42,7.82,4.06,2.04,6.09,66.37,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,<1,79.98,79.40,80.57,56.34,54.23,58.44,70.44,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,1 to 4,79.32,78.79,79.86,55.72,53.61,57.84,70.25,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,10 to 14,70.36,69.83,70.89,48.19,46.18,50.20,68.48,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,15 to 19,65.49,64.97,66.00,44.16,42.22,46.10,67.43,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,20 to 24,60.60,60.10,61.11,40.21,38.34,42.08,66.35,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,25 to 29,55.73,55.24,56.22,36.35,34.57,38.12,65.22,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,30 to 34,50.89,50.41,51.37,32.60,30.91,34.30,64.06,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,35 to 39,46.11,45.64,46.57,28.97,27.36,30.58,62.84,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,40 to 44,41.54,41.10,41.97,25.56,24.03,27.10,61.54,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,45 to 49,36.88,36.47,37.29,22.20,20.74,23.66,60.19,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,5 to 9,75.36,74.83,75.89,52.37,50.29,54.44,69.48,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,50 to 54,32.25,31.85,32.64,18.95,17.56,20.34,58.76,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,55 to 59,27.80,27.42,28.18,15.93,14.61,17.25,57.29,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,60 to 64,23.41,23.05,23.77,13.05,11.80,14.30,55.74,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,65 to 69,19.42,19.08,19.76,10.50,9.32,11.69,54.08,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,70 to 74,15.51,15.19,15.82,8.09,6.96,9.22,52.19,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,75 to 79,11.96,11.65,12.26,6.02,4.85,7.18,50.31,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,80 to 84,8.84,8.54,9.13,4.26,3.12,5.41,48.24,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,85 to 89,6.37,6.06,6.67,2.94,1.96,3.91,46.13,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,90+,4.65,4.25,5.05,2.05,1.07,3.03,44.17,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,<1,76.07,75.43,76.71,58.52,56.58,60.46,76.93,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,1 to 4,75.24,74.62,75.86,57.70,55.76,59.64,76.69,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,10 to 14,66.38,65.78,66.99,49.35,47.47,51.23,74.35,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,15 to 19,61.52,60.92,62.11,44.85,43.01,46.68,72.90,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,20 to 24,56.68,56.09,57.26,40.39,38.61,42.18,71.27,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,25 to 29,51.81,51.23,52.38,36.05,34.34,37.75,69.58,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,30 to 34,47.07,46.52,47.63,31.93,30.28,33.57,67.82,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,35 to 39,42.42,41.89,42.95,28.04,26.49,29.59,66.10,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,40 to 44,38.11,37.62,38.59,24.46,22.99,25.93,64.19,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,45 to 49,33.82,33.37,34.26,20.95,19.59,22.31,61.95,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,5 to 9,71.35,70.74,71.96,53.99,52.07,55.92,75.68,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,50 to 54,29.69,29.28,30.10,17.66,16.35,18.96,59.47,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,55 to 59,25.47,25.09,25.86,14.53,13.28,15.79,57.06,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,60 to 64,21.21,20.85,21.58,11.60,10.43,12.78,54.70,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,65 to 69,17.25,16.90,17.59,9.05,7.96,10.15,52.49,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,70 to 74,13.74,13.42,14.07,6.84,5.77,7.92,49.79,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,75 to 79,10.44,10.13,10.76,4.90,3.82,5.98,46.91,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,80 to 84,7.73,7.42,8.05,3.46,2.38,4.54,44.71,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,85 to 89,5.65,5.29,6.00,2.34,1.43,3.25,41.48,,,,,,,,,,,,,,,,
