"Table 2: Healthy Life Expectancy (HLE1) estimates by council area in Scotland, 2019-2021",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Council Area,Area Code,Sex,Age group,"Life Expectancy (LE, years)",LE Lower CI (years),LE Upper CI (years),Healthy Life Expectancy (HLE) (years),HLE Lower CI (years),HLE Upper CI (years),Proportion of Life Spent in Good Health (%),,,,,,,,,,,,,,,,
Highland,S12000017,Male,55 to 59,26.72,26.42,27.02,18.73,16.99,20.47,70.09,,,,,,,,,,,,,,,,
Highland,S12000017,Male,60 to 64,22.47,22.18,22.76,15.46,13.81,17.10,68.79,,,,,,,,,,,,,,,,
Highland,S12000017,Male,65 to 69,18.54,18.26,18.81,12.52,10.92,14.12,67.54,,,,,,,,,,,,,,,,
Highland,S12000017,Male,70 to 74,14.85,14.59,15.11,9.82,8.22,11.43,66.16,,,,,,,,,,,,,,,,
Highland,S12000017,Male,75 to 79,11.58,11.32,11.83,7.49,5.79,9.20,64.73,,,,,,,,,,,,,,,,
Highland,S12000017,Male,80 to 84,8.50,8.25,8.75,5.37,3.78,6.96,63.21,,,,,,,,,,,,,,,,
Highland,S12000017,Male,85 to 89,6.06,5.79,6.33,3.75,2.41,5.10,61.98,,,,,,,,,,,,,,,,
Highland,S12000017,Male,90+,4.48,4.09,4.88,2.79,1.43,4.16,62.30,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,<1,78.92,78.16,79.68,59.33,56.66,62.01,75.18,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,1 to 4,78.27,77.58,78.96,58.61,55.92,61.30,74.88,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,5 to 9,74.27,73.58,74.96,54.74,52.07,57.41,73.70,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,10 to 14,69.33,68.66,70.01,50.07,47.45,52.69,72.22,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,15 to 19,64.39,63.72,65.05,45.59,43.04,48.14,70.81,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,20 to 24,59.39,58.72,60.05,41.26,38.82,43.70,69.47,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,25 to 29,54.48,53.82,55.14,37.12,34.88,39.36,68.14,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,30 to 34,49.79,49.16,50.41,33.25,31.13,35.38,66.79,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,35 to 39,44.93,44.32,45.54,29.34,27.36,31.33,65.31,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,40 to 44,40.43,39.87,41.00,25.89,24.01,27.76,64.03,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,45 to 49,35.80,35.27,36.34,22.45,20.66,24.24,62.71,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,50 to 54,31.27,30.77,31.78,19.22,17.54,20.91,61.47,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,55 to 59,26.79,26.31,27.28,16.15,14.59,17.72,60.30,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,60 to 64,22.49,22.02,22.95,13.27,11.81,14.73,59.01,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,65 to 69,18.54,18.11,18.98,10.73,9.35,12.11,57.87,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,70 to 74,14.83,14.42,15.23,8.53,7.19,9.88,57.55,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,75 to 79,11.39,11.02,11.77,6.54,5.23,7.84,57.37,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,80 to 84,8.49,8.14,8.84,4.74,3.48,5.99,55.79,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,85 to 89,6.19,5.84,6.53,3.24,2.16,4.33,52.41,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Female,90+,4.37,3.92,4.82,2.09,1.03,3.14,47.75,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,<1,74.08,73.20,74.95,57.70,55.18,60.23,77.90,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,1 to 4,73.46,72.64,74.28,57.03,54.49,59.57,77.63,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,5 to 9,69.46,68.64,70.28,53.15,50.63,55.66,76.51,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,10 to 14,64.46,63.64,65.28,48.37,45.90,50.83,75.04,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,15 to 19,59.60,58.80,60.40,43.77,41.37,46.17,73.43,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,20 to 24,54.74,53.95,55.53,39.28,36.97,41.59,71.75,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,25 to 29,50.06,49.29,50.82,34.98,32.74,37.22,69.88,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,30 to 34,45.58,44.85,46.30,30.98,28.83,33.12,67.97,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,35 to 39,41.07,40.38,41.76,27.16,25.16,29.15,66.13,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,40 to 44,36.67,36.02,37.32,23.51,21.63,25.38,64.11,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,45 to 49,32.55,31.97,33.13,20.22,18.47,21.97,62.13,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,50 to 54,28.41,27.89,28.94,17.00,15.40,18.60,59.83,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,55 to 59,24.30,23.81,24.80,13.95,12.43,15.47,57.41,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,60 to 64,20.22,19.76,20.69,11.18,9.75,12.62,55.30,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,65 to 69,16.40,15.96,16.84,8.88,7.53,10.23,54.14,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,70 to 74,13.01,12.60,13.42,6.80,5.45,8.16,52.29,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,75 to 79,9.87,9.48,10.27,4.99,3.60,6.38,50.50,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,80 to 84,7.31,6.93,7.69,3.61,2.21,5.01,49.40,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,85 to 89,5.12,4.71,5.53,2.62,1.48,3.76,51.18,,,,,,,,,,,,,,,,
Inverclyde,S12000018,Male,90+,3.95,3.32,4.57,1.85,0.69,3.02,46.94,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,<1,81.05,80.42,81.68,61.93,58.56,65.29,76.40,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,1 to 4,80.16,79.55,80.77,61.11,57.75,64.48,76.24,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,5 to 9,76.16,75.55,76.77,57.55,54.24,60.86,75.57,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,10 to 14,71.16,70.55,71.77,53.13,49.92,56.34,74.67,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,15 to 19,66.16,65.55,66.77,48.77,45.67,51.87,73.72,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,20 to 24,61.29,60.70,61.89,44.58,41.60,47.56,72.73,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,25 to 29,56.46,55.89,57.03,40.48,37.62,43.34,71.69,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,30 to 34,51.52,50.96,52.09,36.38,33.64,39.12,70.61,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,35 to 39,46.70,46.15,47.25,32.44,29.83,35.06,69.48,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,40 to 44,41.87,41.33,42.41,28.58,26.04,31.13,68.27,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,45 to 49,37.20,36.68,37.72,24.92,22.50,27.33,66.98,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,50 to 54,32.69,32.20,33.18,21.44,19.17,23.70,65.57,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,55 to 59,28.09,27.62,28.57,18.01,15.85,20.16,64.10,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,60 to 64,23.72,23.27,24.18,14.85,12.74,16.96,62.60,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,65 to 69,19.39,18.96,19.82,11.78,9.81,13.75,60.77,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,70 to 74,15.56,15.16,15.96,9.14,7.17,11.10,58.75,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,75 to 79,11.85,11.47,12.24,6.69,4.79,8.60,56.44,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,80 to 84,8.59,8.22,8.96,4.61,2.85,6.36,53.62,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,85 to 89,6.25,5.87,6.62,3.21,1.69,4.72,51.35,,,,,,,,,,,,,,,,
Midlothian,S12000019,Female,90+,4.10,3.63,4.57,2.01,0.65,3.38,49.08,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,<1,77.64,76.93,78.35,59.72,55.85,63.59,76.91,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,1 to 4,76.79,76.09,77.48,59.04,55.18,62.91,76.89,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,5 to 9,72.79,72.09,73.48,55.88,52.21,59.54,76.77,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,10 to 14,67.83,67.14,68.52,51.90,48.55,55.24,76.51,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,15 to 19,62.83,62.14,63.52,47.84,44.83,50.84,76.14,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,20 to 24,57.91,57.23,58.59,43.81,41.18,46.44,75.65,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,25 to 29,53.25,52.61,53.90,39.96,37.47,42.45,75.04,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,30 to 34,48.57,47.95,49.19,36.10,33.73,38.47,74.32,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,35 to 39,43.89,43.29,44.49,32.25,29.98,34.52,73.48,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,40 to 44,39.31,38.74,39.88,28.50,26.31,30.70,72.51,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,45 to 49,34.77,34.23,35.31,24.83,22.77,26.90,71.42,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,50 to 54,30.25,29.73,30.77,21.24,19.33,23.14,70.20,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,55 to 59,25.84,25.35,26.34,17.79,16.00,19.57,68.82,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,60 to 64,21.66,21.19,22.13,14.57,12.86,16.28,67.27,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,65 to 69,17.63,17.18,18.07,11.54,9.88,13.20,65.47,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,70 to 74,13.97,13.54,14.39,8.87,7.24,10.50,63.53,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,75 to 79,10.69,10.28,11.10,6.55,4.93,8.18,61.31,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,80 to 84,7.71,7.30,8.11,4.53,3.06,6.01,58.79,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,85 to 89,5.67,5.23,6.11,3.16,1.88,4.44,55.72,,,,,,,,,,,,,,,,
Midlothian,S12000019,Male,90+,3.97,3.35,4.59,2.04,0.82,3.27,51.52,,,,,,,,,,,,,,,,
Moray,S12000020,Female,<1,82.45,81.81,83.09,62.74,59.60,65.89,76.10,,,,,,,,,,,,,,,,
Moray,S12000020,Female,1 to 4,81.58,80.97,82.19,61.96,58.81,65.10,75.94,,,,,,,,,,,,,,,,
Moray,S12000020,Female,5 to 9,77.65,77.05,78.25,58.47,55.40,61.55,75.31,,,,,,,,,,,,,,,,
Moray,S12000020,Female,10 to 14,72.65,72.05,73.25,54.10,51.15,57.05,74.47,,,,,,,,,,,,,,,,
Moray,S12000020,Female,15 to 19,67.65,67.05,68.25,49.79,46.99,52.60,73.61,,,,,,,,,,,,,,,,
Moray,S12000020,Female,20 to 24,62.69,62.10,63.28,45.61,42.97,48.25,72.75,,,,,,,,,,,,,,,,
Moray,S12000020,Female,25 to 29,57.74,57.15,58.32,41.51,39.02,44.00,71.90,,,,,,,,,,,,,,,,
Moray,S12000020,Female,30 to 34,52.91,52.34,53.48,37.57,35.18,39.95,71.00,,,,,,,,,,,,,,,,
Moray,S12000020,Female,35 to 39,48.15,47.60,48.70,33.72,31.42,36.03,70.04,,,,,,,,,,,,,,,,
Moray,S12000020,Female,40 to 44,43.31,42.77,43.84,29.86,27.72,32.01,68.96,,,,,,,,,,,,,,,,
Moray,S12000020,Female,45 to 49,38.66,38.16,39.17,26.23,24.18,28.28,67.83,,,,,,,,,,,,,,,,
Moray,S12000020,Female,50 to 54,33.98,33.49,34.46,22.65,20.74,24.57,66.68,,,,,,,,,,,,,,,,
Moray,S12000020,Female,55 to 59,29.42,28.96,29.89,19.24,17.42,21.06,65.38,,,,,,,,,,,,,,,,
Moray,S12000020,Female,60 to 64,24.98,24.54,25.43,16.01,14.27,17.76,64.09,,,,,,,,,,,,,,,,
Moray,S12000020,Female,65 to 69,20.68,20.25,21.10,12.87,11.21,14.53,62.24,,,,,,,,,,,,,,,,
Moray,S12000020,Female,70 to 74,16.67,16.27,17.07,10.03,8.39,11.67,60.17,,,,,,,,,,,,,,,,
Moray,S12000020,Female,75 to 79,12.90,12.52,13.29,7.48,5.87,9.10,57.99,,,,,,,,,,,,,,,,
Moray,S12000020,Female,80 to 84,9.49,9.13,9.86,5.22,3.75,6.69,55.02,,,,,,,,,,,,,,,,
Moray,S12000020,Female,85 to 89,6.80,6.43,7.17,3.62,2.36,4.88,53.23,,,,,,,,,,,,,,,,
Moray,S12000020,Female,90+,4.69,4.22,5.16,2.38,1.16,3.59,50.68,,,,,,,,,,,,,,,,
Moray,S12000020,Male,<1,78.31,77.56,79.06,62.43,59.50,65.36,79.72,,,,,,,,,,,,,,,,
Moray,S12000020,Male,1 to 4,77.75,77.07,78.42,61.83,58.89,64.77,79.53,,,,,,,,,,,,,,,,
Moray,S12000020,Male,5 to 9,73.75,73.07,74.42,58.09,55.18,60.99,78.77,,,,,,,,,,,,,,,,
Moray,S12000020,Male,10 to 14,68.75,68.07,69.42,53.41,50.56,56.26,77.69,,,,,,,,,,,,,,,,
Moray,S12000020,Male,15 to 19,63.78,63.11,64.46,48.84,46.06,51.62,76.57,,,,,,,,,,,,,,,,
Moray,S12000020,Male,20 to 24,58.97,58.32,59.63,44.48,41.78,47.17,75.42,,,,,,,,,,,,,,,,
Moray,S12000020,Male,25 to 29,54.20,53.57,54.84,40.25,37.71,42.79,74.25,,,,,,,,,,,,,,,,
Moray,S12000020,Male,30 to 34,49.58,48.97,50.18,36.14,33.96,38.31,72.89,,,,,,,,,,,,,,,,
Moray,S12000020,Male,35 to 39,44.92,44.34,45.50,32.04,29.94,34.13,71.32,,,,,,,,,,,,,,,,
Moray,S12000020,Male,40 to 44,40.31,39.76,40.85,28.00,26.05,29.95,69.47,,,,,,,,,,,,,,,,
Moray,S12000020,Male,45 to 49,35.67,35.14,36.19,23.92,22.04,25.80,67.06,,,,,,,,,,,,,,,,
Moray,S12000020,Male,50 to 54,31.11,30.61,31.62,20.03,18.28,21.79,64.39,,,,,,,,,,,,,,,,
Moray,S12000020,Male,55 to 59,26.82,26.35,27.30,16.57,14.91,18.23,61.77,,,,,,,,,,,,,,,,
Moray,S12000020,Male,60 to 64,22.46,22.00,22.92,13.20,11.64,14.77,58.78,,,,,,,,,,,,,,,,
Moray,S12000020,Male,65 to 69,18.34,17.91,18.78,10.41,8.97,11.85,56.74,,,,,,,,,,,,,,,,
Moray,S12000020,Male,70 to 74,14.66,14.25,15.07,7.84,6.47,9.22,53.51,,,,,,,,,,,,,,,,
Moray,S12000020,Male,75 to 79,11.33,10.93,11.73,5.58,4.21,6.94,49.23,,,,,,,,,,,,,,,,
Moray,S12000020,Male,80 to 84,8.44,8.05,8.84,3.74,2.41,5.06,44.24,,,,,,,,,,,,,,,,
Moray,S12000020,Male,85 to 89,6.38,5.94,6.82,2.82,1.64,3.99,44.14,,,,,,,,,,,,,,,,
Moray,S12000020,Male,90+,4.45,3.87,5.04,2.05,0.91,3.19,46.05,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,<1,82.75,81.51,83.99,64.03,59.83,68.23,77.39,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,1 to 4,82.30,81.31,83.28,63.48,59.25,67.71,77.13,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,5 to 9,78.30,77.31,79.28,59.54,55.33,63.75,76.04,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,10 to 14,73.30,72.31,74.28,54.76,50.62,58.91,74.71,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,15 to 19,68.30,67.31,69.28,49.88,45.78,53.99,73.04,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,20 to 24,63.30,62.31,64.28,45.26,41.28,49.25,71.50,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,25 to 29,58.30,57.31,59.28,40.75,36.99,44.51,69.91,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,30 to 34,53.30,52.31,54.28,36.22,32.68,39.76,67.95,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,35 to 39,48.43,47.48,49.38,31.92,28.89,34.94,65.90,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,40 to 44,43.87,43.01,44.73,27.93,25.15,30.70,63.66,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,45 to 49,38.87,38.01,39.73,23.65,21.03,26.27,60.84,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,50 to 54,34.14,33.32,34.97,19.55,17.17,21.94,57.27,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,55 to 59,29.64,28.87,30.42,15.93,13.63,18.22,53.72,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,60 to 64,25.03,24.28,25.77,12.26,10.07,14.46,49.01,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,65 to 69,20.66,19.96,21.35,8.86,6.80,10.92,42.89,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,70 to 74,16.50,15.85,17.15,5.98,4.03,7.93,36.25,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,75 to 79,12.70,12.09,13.30,3.38,1.50,5.27,26.66,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,80 to 84,9.51,8.97,10.06,2.00,0.25,3.74,21.00,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,85 to 89,6.34,5.82,6.86,1.12,-0.18,2.41,17.64,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Female,90+,4.05,3.43,4.66,0.62,-0.44,1.69,15.43,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,<1,78.01,76.62,79.41,67.45,63.85,71.04,86.46,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,1 to 4,77.30,76.02,78.58,66.70,63.09,70.31,86.28,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,5 to 9,73.30,72.02,74.58,62.70,59.09,66.31,85.53,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,10 to 14,68.30,67.02,69.58,57.70,54.09,61.31,84.47,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,15 to 19,63.30,62.02,64.58,52.79,49.21,56.38,83.40,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,20 to 24,58.30,57.02,59.58,48.05,44.53,51.57,82.42,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,25 to 29,53.46,52.21,54.71,43.57,40.18,46.95,81.49,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,30 to 34,48.91,47.75,50.06,39.43,36.30,42.57,80.63,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,35 to 39,44.14,43.03,45.25,35.25,32.29,38.22,79.86,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,40 to 44,39.46,38.41,40.52,31.25,28.57,33.93,79.19,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,45 to 49,34.81,33.79,35.82,27.36,24.89,29.82,78.59,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,50 to 54,30.35,29.38,31.31,23.70,21.53,25.87,78.09,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,55 to 59,26.15,25.24,27.07,20.30,18.18,22.41,77.61,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,60 to 64,22.00,21.12,22.89,17.01,14.91,19.11,77.30,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,65 to 69,17.96,17.10,18.82,13.82,11.82,15.83,76.97,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,70 to 74,14.37,13.53,15.21,11.04,9.04,13.04,76.82,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,75 to 79,11.64,10.77,12.51,8.96,6.72,11.21,77.02,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,80 to 84,9.22,8.29,10.16,7.08,4.80,9.36,76.73,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,85 to 89,7.29,6.14,8.43,5.57,3.43,7.72,76.49,,,,,,,,,,,,,,,,
Na h-Eileanan Siar,S12000013,Male,90+,6.51,4.82,8.20,4.95,2.23,7.67,76.07,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,<1,79.68,79.12,80.24,52.07,49.01,55.13,65.35,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,1 to 4,78.93,78.41,79.44,51.42,48.36,54.49,65.15,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,5 to 9,74.93,74.41,75.44,48.20,45.22,51.19,64.33,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,10 to 14,69.93,69.41,70.44,44.22,41.37,47.06,63.24,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,15 to 19,64.99,64.48,65.50,40.32,37.62,43.02,62.04,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,20 to 24,60.02,59.51,60.52,36.44,33.90,38.97,60.71,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,25 to 29,55.10,54.60,55.60,32.64,30.33,34.94,59.23,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,30 to 34,50.30,49.82,50.79,28.97,26.77,31.16,57.58,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,35 to 39,45.57,45.11,46.03,25.45,23.42,27.48,55.85,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,40 to 44,40.95,40.52,41.39,22.15,20.25,24.04,54.08,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,45 to 49,36.31,35.90,36.72,18.94,17.18,20.70,52.16,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,50 to 54,31.83,31.44,32.21,15.97,14.32,17.61,50.18,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,55 to 59,27.47,27.10,27.84,13.17,11.62,14.72,47.95,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,60 to 64,23.21,22.86,23.56,10.56,9.10,12.03,45.50,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,65 to 69,19.18,18.85,19.50,8.24,6.88,9.60,42.96,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,70 to 74,15.36,15.06,15.66,6.25,4.96,7.54,40.67,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,75 to 79,11.84,11.55,12.12,4.44,3.15,5.74,37.53,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,80 to 84,8.65,8.37,8.92,2.95,1.82,4.07,34.09,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,85 to 89,6.07,5.80,6.35,1.78,0.88,2.67,29.26,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Female,90+,4.28,3.93,4.64,0.92,0.15,1.70,21.57,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,<1,74.47,73.82,75.13,56.51,53.80,59.22,75.88,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,1 to 4,73.61,72.97,74.25,55.63,52.92,58.35,75.58,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,5 to 9,69.72,69.09,70.35,51.85,49.14,54.55,74.37,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,10 to 14,64.78,64.16,65.40,47.21,44.54,49.87,72.87,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,15 to 19,59.81,59.19,60.43,42.68,40.08,45.27,71.36,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,20 to 24,54.99,54.38,55.60,38.36,35.84,40.88,69.76,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,25 to 29,50.15,49.55,50.74,34.21,31.76,36.65,68.21,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,30 to 34,45.60,45.03,46.17,30.41,28.09,32.74,66.70,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,35 to 39,40.97,40.42,41.52,26.76,24.58,28.94,65.33,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,40 to 44,36.72,36.21,37.22,23.46,21.49,25.42,63.88,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,45 to 49,32.67,32.22,33.12,20.33,18.48,22.18,62.23,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,50 to 54,28.60,28.19,29.00,17.29,15.60,18.98,60.45,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,55 to 59,24.61,24.24,24.99,14.49,12.88,16.09,58.87,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,60 to 64,20.57,20.21,20.92,11.82,10.27,13.37,57.47,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,65 to 69,16.79,16.46,17.11,9.46,7.97,10.95,56.38,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,70 to 74,13.27,12.97,13.58,7.30,5.84,8.75,54.98,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,75 to 79,10.24,9.94,10.54,5.49,3.95,7.02,53.61,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,80 to 84,7.63,7.34,7.93,4.06,2.47,5.64,53.15,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,85 to 89,5.42,5.11,5.74,2.82,1.50,4.14,51.98,,,,,,,,,,,,,,,,
North Ayrshire,S12000021,Male,90+,3.83,3.36,4.30,2.12,0.89,3.36,55.49,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,<1,78.78,78.42,79.14,56.67,54.00,59.34,71.93,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,1 to 4,78.17,77.84,78.50,56.05,53.38,58.73,71.71,,,,,,,,,,,,,,,,
North Lanarkshire,S12000050,Female,5 to 9,74.23,73.90,74.55,52.51,49.92,55.11,70.75,,,,,,,,,,,,,,,,
